date,market,employee_id,role,hours
2025-12-28,san diego,75631.0,Lead,6
2025-12-28,San Diego,56752.0,Driver,7
2025-12-28,Chicago,26936.0,Driver,3
2025-12-28,Chicago,26936.0,Driver,3
2025-12-28,Chicago,,Advanced Driver,10
2025-12-28,Chicago,82402.0,Driver,4
2025-12-28,CHICAGO,59646.0,Site Associate,7
2025-12-28,Chicago,,Site Associate,7
2025-12-28,chicago,12814.0,Site Associate,5
2025-12-28,Chicago,49482.0,Advanced Site Associate,3
2025-12-28,Chicago,49482.0,Advanced Site Associate,3
2025-12-28,Chicago,,Mapper,9
2025-12-28,chicago,73510.0,Lead,5
2025-12-28,Chicago,,Mapper,3
2025-12-28,CHICAGO,85270.0,Lead,6
2025-12-28,Chicago,71821.0,Lead,8
2025-12-28,Chicago,71821.0,Lead,8
2025-12-28,Chicago,,Lead,10
2025-12-28,chicago,45412.0,Advanced Site Associate,4
2025-12-28,chicago,26589.0,Mapper,8
2025-12-28,CHICAGO,73193.0,Mapper,10
2025-12-28,Chicago,76075.0,Advanced Site Associate,5
2025-12-28,Chicago,,Site Associate,6
2025-12-28,chicago,81207.0,Advanced Driver,2
2025-12-28,Chicago,91061.0,Advanced Driver,9
2025-12-28,San Antonio,36703.0,Driver,8
2025-12-28,San Antonio,95336.0,Driver,3
2025-12-28,San Antonio,95336.0,Driver,3
2025-12-28,San Antonio,47349.0,Driver,3
2025-12-28,San Antonio,45592.0,Advanced Driver,3
2025-12-28,San Antonio,45592.0,Advanced Driver,3
2025-12-28,San Antonio,90391.0,Lead,2
2025-12-28,San Antonio,90391.0,Lead,2
2025-12-28,San Antonio,,Advanced Site Associate,7
2025-12-28,San Antonio,,Lead,4
2025-12-28,San Antonio,50428.0,Advanced Site Associate,8
2025-12-28,san antonio,71799.0,Mapper,5
2025-12-28,SAN ANTONIO,31649.0,Lead,9
2025-12-28,San Antonio,61295.0,Advanced Site Associate,4
2025-12-28,San Antonio,61295.0,Advanced Site Associate,4
2025-12-28,San Antonio,18871.0,Mapper,5
2025-12-28,San Antonio,18871.0,Mapper,5
2025-12-28,San Antonio,,Mapper,10
2025-12-28,San Antonio,,Driver,2
2025-12-28,San Antonio,65621.0,Driver,6
2025-12-28,San Antonio,,Driver,10
2025-12-28,San Antonio,75950.0,Advanced Site Associate,7
2025-12-28,San Antonio,75950.0,Advanced Site Associate,7
2025-12-28,New Orleans,90439.0,Lead,6
2025-12-28,New Orleans,90439.0,Lead,6
2025-12-28,New Orleans,,Lead,7
2025-12-28,new orleans,21030.0,Advanced Driver,3
2025-12-28,NEW ORLEANS,32026.0,Advanced Driver,8
2025-12-28,NEW ORLEANS,72735.0,Driver,3
2025-12-28,New Orleans,,Advanced Driver,10
2025-12-28,new orleans,67935.0,Driver,8
2025-12-28,New Orleans,,Advanced Site Associate,6
2025-12-28,New Orleans,78751.0,Advanced Site Associate,10
2025-12-28,New Orleans,78751.0,Advanced Site Associate,10
2025-12-28,NEW ORLEANS,58849.0,Mapper,6
2025-12-28,New Orleans,,Advanced Driver,9
2025-12-28,New Orleans,59980.0,Lead,7
2025-12-28,New Orleans,59980.0,Lead,7
2025-12-28,New Orleans,,Driver,2
2025-12-28,New Orleans,81797.0,Advanced Driver,5
2025-12-28,New Orleans,81797.0,Advanced Driver,5
2025-12-28,New Orleans,,Mapper,2
2025-12-28,New Orleans,89322.0,Advanced Site Associate,2
2025-12-28,new orleans,14844.0,Advanced Site Associate,8
2025-12-28,NEW ORLEANS,75628.0,Site Associate,7
2025-12-28,New Orleans,88410.0,Advanced Site Associate,6
2025-12-28,New Orleans,88410.0,Advanced Site Associate,6
2025-12-28,NEW ORLEANS,99883.0,Advanced Driver,10
2025-12-28,new orleans,52516.0,Advanced Driver,2
2025-12-29,Los Angeles,75165.0,Site Associate,8
2025-12-29,Los Angeles,75165.0,Site Associate,8
2025-12-29,los angeles,37819.0,Advanced Site Associate,4
2025-12-29,Los Angeles,33831.0,Mapper,3
2025-12-29,Los Angeles,33831.0,Mapper,3
2025-12-29,LOS ANGELES,38110.0,Lead,2
2025-12-29,los angeles,47427.0,Driver,9
2025-12-29,LOS ANGELES,36368.0,Advanced Driver,2
2025-12-29,Los Angeles,96457.0,Lead,10
2025-12-29,Los Angeles,96457.0,Lead,10
2025-12-29,los angeles,55207.0,Driver,3
2025-12-29,LOS ANGELES,80372.0,Driver,2
2025-12-29,Los Angeles,75513.0,Lead,5
2025-12-29,LOS ANGELES,28091.0,Mapper,9
2025-12-29,Los Angeles,,Advanced Driver,3
2025-12-29,LOS ANGELES,22508.0,Advanced Driver,7
2025-12-29,LOS ANGELES,26273.0,Driver,5
2025-12-29,LOS ANGELES,65994.0,Advanced Site Associate,8
2025-12-29,Los Angeles,96763.0,Advanced Site Associate,7
2025-12-29,los angeles,56455.0,Driver,9
2025-12-29,LOS ANGELES,46929.0,Mapper,2
2025-12-29,LOS ANGELES,37133.0,Mapper,5
2025-12-29,Los Angeles,66648.0,Advanced Site Associate,7
2025-12-29,Los Angeles,66648.0,Advanced Site Associate,7
2025-12-29,Los Angeles,,Lead,10
2025-12-29,LOS ANGELES,40451.0,Advanced Driver,5
2025-12-29,Los Angeles,,Advanced Driver,3
2025-12-29,los angeles,13412.0,Site Associate,5
2025-12-29,Los Angeles,42634.0,Advanced Site Associate,6
2025-12-29,Los Angeles,42634.0,Advanced Site Associate,6
2025-12-29,Los Angeles,13043.0,Advanced Site Associate,5
2025-12-29,Los Angeles,19419.0,Site Associate,7
2025-12-29,Los Angeles,41967.0,Lead,8
2025-12-29,Los Angeles,41967.0,Lead,8
2025-12-29,LOS ANGELES,86238.0,Mapper,3
2025-12-29,Los Angeles,,Driver,5
2025-12-29,San Francisco,,Mapper,8
2025-12-29,San Francisco,22307.0,Mapper,7
2025-12-29,San Francisco,43756.0,Mapper,5
2025-12-29,San Francisco,43756.0,Mapper,5
2025-12-29,san francisco,22181.0,Advanced Driver,9
2025-12-29,San Francisco,86618.0,Lead,2
2025-12-29,San Francisco,20269.0,Advanced Driver,4
2025-12-29,San Francisco,65863.0,Site Associate,2
2025-12-29,San Francisco,65863.0,Site Associate,2
2025-12-29,SAN FRANCISCO,98012.0,Lead,7
2025-12-29,San Francisco,,Advanced Site Associate,4
2025-12-29,san francisco,94511.0,Site Associate,8
2025-12-29,San Francisco,89321.0,Mapper,2
2025-12-29,San Francisco,,Advanced Driver,7
2025-12-29,SAN FRANCISCO,35764.0,Lead,3
2025-12-29,SAN FRANCISCO,93224.0,Mapper,2
2025-12-29,San Francisco,84165.0,Advanced Site Associate,5
2025-12-29,San Francisco,84165.0,Advanced Site Associate,5
2025-12-29,San Francisco,43086.0,Advanced Site Associate,8
2025-12-29,San Francisco,43086.0,Advanced Site Associate,8
2025-12-29,San Francisco,,Advanced Driver,3
2025-12-29,San Francisco,17236.0,Site Associate,10
2025-12-29,San Francisco,17236.0,Site Associate,10
2025-12-29,San Francisco,17905.0,Advanced Site Associate,3
2025-12-29,San Francisco,17905.0,Advanced Site Associate,3
2025-12-29,San Francisco,16072.0,Advanced Site Associate,9
2025-12-29,San Francisco,16072.0,Advanced Site Associate,9
2025-12-29,San Francisco,,Advanced Driver,2
2025-12-29,san francisco,69278.0,Lead,5
2025-12-29,san francisco,48063.0,Lead,7
2025-12-29,SAN FRANCISCO,72411.0,Mapper,10
2025-12-29,SAN FRANCISCO,40808.0,Driver,4
2025-12-29,San Francisco,,Lead,8
2025-12-29,San Francisco,66259.0,Advanced Site Associate,5
2025-12-29,San Francisco,66259.0,Advanced Site Associate,5
2025-12-29,SAN FRANCISCO,28910.0,Driver,2
2025-12-29,san francisco,42998.0,Advanced Driver,5
2025-12-29,San Francisco,44431.0,Lead,7
2025-12-29,San Francisco,44431.0,Lead,7
2025-12-29,PHOENIX,44589.0,Driver,4
2025-12-29,Phoenix,,Advanced Driver,7
2025-12-29,PHOENIX,86246.0,Advanced Driver,9
2025-12-29,Phoenix,,Lead,5
2025-12-29,phoenix,10603.0,Mapper,3
2025-12-29,Phoenix,,Mapper,6
2025-12-29,Phoenix,,Advanced Driver,9
2025-12-29,PHOENIX,49947.0,Mapper,6
2025-12-29,Phoenix,68280.0,Site Associate,3
2025-12-29,Phoenix,,Mapper,9
2025-12-29,Phoenix,86292.0,Driver,8
2025-12-29,Phoenix,,Advanced Site Associate,9
2025-12-29,Phoenix,,Lead,4
2025-12-29,Phoenix,56402.0,Advanced Driver,9
2025-12-29,PHOENIX,21115.0,Driver,10
2025-12-29,Phoenix,,Site Associate,9
2025-12-29,PHOENIX,58905.0,Lead,5
2025-12-29,PHOENIX,70721.0,Site Associate,6
2025-12-29,PHOENIX,45928.0,Advanced Driver,2
2025-12-29,Denver,86612.0,Mapper,7
2025-12-29,Denver,48631.0,Driver,8
2025-12-29,Denver,92120.0,Lead,8
2025-12-29,Denver,92120.0,Lead,8
2025-12-29,DENVER,13325.0,Driver,7
2025-12-29,denver,30062.0,Lead,7
2025-12-29,Denver,95557.0,Advanced Site Associate,3
2025-12-29,Denver,78086.0,Driver,6
2025-12-29,denver,40961.0,Lead,4
2025-12-29,Denver,,Lead,6
2025-12-29,DENVER,82204.0,Lead,5
2025-12-29,Denver,,Lead,9
2025-12-29,Denver,49306.0,Driver,4
2025-12-29,DENVER,19350.0,Site Associate,7
2025-12-29,Denver,19790.0,Site Associate,9
2025-12-29,Denver,19790.0,Site Associate,9
2025-12-29,denver,99883.0,Lead,7
2025-12-29,Denver,54629.0,Site Associate,6
2025-12-29,denver,95421.0,Site Associate,7
2025-12-29,Denver,91449.0,Advanced Driver,2
2025-12-29,Denver,91449.0,Advanced Driver,2
2025-12-29,denver,65157.0,Advanced Site Associate,10
2025-12-29,denver,82815.0,Lead,7
2025-12-29,Denver,76601.0,Advanced Driver,8
2025-12-29,Denver,76601.0,Advanced Driver,8
2025-12-29,Denver,38753.0,Advanced Driver,6
2025-12-29,Denver,38753.0,Advanced Driver,6
2025-12-29,DENVER,75295.0,Lead,4
2025-12-29,Manhattan,50280.0,Driver,10
2025-12-29,Manhattan,,Mapper,6
2025-12-29,MANHATTAN,33970.0,Site Associate,5
2025-12-29,MANHATTAN,77342.0,Mapper,9
2025-12-29,MANHATTAN,24235.0,Site Associate,3
2025-12-29,Manhattan,89773.0,Advanced Driver,9
2025-12-29,MANHATTAN,58242.0,Mapper,3
2025-12-29,Manhattan,,Advanced Site Associate,4
2025-12-29,Manhattan,,Advanced Driver,6
2025-12-29,Manhattan,,Lead,3
2025-12-29,manhattan,33609.0,Mapper,8
2025-12-29,Manhattan,,Site Associate,5
2025-12-29,manhattan,43423.0,Mapper,3
2025-12-29,Manhattan,97106.0,Driver,10
2025-12-29,manhattan,33853.0,Driver,5
2025-12-29,Portland,,Lead,3
2025-12-29,PORTLAND,47864.0,Driver,7
2025-12-29,Portland,97963.0,Lead,9
2025-12-29,Portland,97963.0,Lead,9
2025-12-29,Portland,92415.0,Site Associate,8
2025-12-29,Portland,92415.0,Site Associate,8
2025-12-29,portland,32534.0,Advanced Driver,2
2025-12-29,PORTLAND,56995.0,Advanced Site Associate,5
2025-12-29,Portland,25807.0,Advanced Site Associate,9
2025-12-29,Portland,25807.0,Advanced Site Associate,9
2025-12-29,PORTLAND,32299.0,Lead,4
2025-12-29,portland,51736.0,Advanced Driver,4
2025-12-29,PORTLAND,34820.0,Advanced Driver,5
2025-12-29,Portland,63344.0,Advanced Driver,3
2025-12-29,portland,91722.0,Advanced Driver,10
2025-12-29,PORTLAND,61302.0,Advanced Driver,5
2025-12-29,Portland,,Lead,8
2025-12-29,Portland,24964.0,Site Associate,4
2025-12-29,Portland,24964.0,Site Associate,4
2025-12-29,PORTLAND,83657.0,Site Associate,3
2025-12-29,portland,45040.0,Lead,8
2025-12-29,Portland,34134.0,Mapper,4
2025-12-29,san diego,88837.0,Site Associate,9
2025-12-29,san diego,28014.0,Driver,7
2025-12-29,San Diego,83579.0,Site Associate,2
2025-12-29,San Diego,,Driver,9
2025-12-29,San Diego,73087.0,Driver,5
2025-12-29,San Diego,73087.0,Driver,5
2025-12-29,San Diego,,Lead,7
2025-12-29,San Diego,,Mapper,3
2025-12-29,san diego,92938.0,Lead,10
2025-12-29,san diego,29361.0,Advanced Site Associate,10
2025-12-29,San Diego,,Mapper,4
2025-12-29,SAN DIEGO,70422.0,Mapper,5
2025-12-29,San Diego,40005.0,Advanced Site Associate,9
2025-12-29,San Diego,40005.0,Advanced Site Associate,9
2025-12-29,san diego,33547.0,Lead,8
2025-12-29,San Diego,19394.0,Lead,5
2025-12-29,San Diego,16743.0,Lead,9
2025-12-29,San Diego,16743.0,Lead,9
2025-12-29,san diego,87841.0,Advanced Site Associate,4
2025-12-29,San Diego,73664.0,Advanced Site Associate,9
2025-12-29,San Diego,73664.0,Advanced Site Associate,9
2025-12-29,San Diego,12325.0,Advanced Site Associate,9
2025-12-29,San Diego,12325.0,Advanced Site Associate,9
2025-12-29,San Diego,,Mapper,5
2025-12-29,san diego,36363.0,Site Associate,9
2025-12-29,San Diego,98066.0,Advanced Site Associate,5
2025-12-29,San Diego,98066.0,Advanced Site Associate,5
2025-12-29,San Diego,,Advanced Driver,8
2025-12-29,San Diego,,Driver,5
2025-12-29,San Diego,68672.0,Lead,6
2025-12-29,San Diego,,Driver,9
2025-12-29,San Diego,,Site Associate,4
2025-12-29,San Diego,12441.0,Lead,2
2025-12-29,San Diego,,Site Associate,6
2025-12-29,CHICAGO,89960.0,Mapper,4
2025-12-29,CHICAGO,83548.0,Lead,6
2025-12-29,chicago,49046.0,Mapper,3
2025-12-29,CHICAGO,25637.0,Advanced Driver,10
2025-12-29,Chicago,,Advanced Site Associate,5
2025-12-29,Chicago,,Site Associate,2
2025-12-29,Chicago,,Site Associate,2
2025-12-29,chicago,20150.0,Advanced Driver,9
2025-12-29,CHICAGO,85759.0,Lead,10
2025-12-29,CHICAGO,70455.0,Mapper,3
2025-12-29,Chicago,19814.0,Mapper,10
2025-12-29,Chicago,19814.0,Mapper,10
2025-12-29,Chicago,,Advanced Site Associate,6
2025-12-29,Chicago,11111.0,Site Associate,7
2025-12-29,Chicago,26565.0,Driver,3
2025-12-29,Chicago,26565.0,Driver,3
2025-12-29,Chicago,68910.0,Driver,3
2025-12-29,Chicago,68910.0,Driver,3
2025-12-29,CHICAGO,61512.0,Site Associate,6
2025-12-29,Chicago,,Site Associate,10
2025-12-29,Chicago,,Lead,4
2025-12-29,chicago,40855.0,Site Associate,4
2025-12-29,San Antonio,11331.0,Advanced Site Associate,9
2025-12-29,San Antonio,89174.0,Advanced Driver,6
2025-12-29,San Antonio,71259.0,Advanced Driver,3
2025-12-29,san antonio,70588.0,Lead,4
2025-12-29,San Antonio,,Mapper,8
2025-12-29,san antonio,70079.0,Lead,7
2025-12-29,San Antonio,,Advanced Driver,2
2025-12-29,San Antonio,74287.0,Advanced Driver,7
2025-12-29,SAN ANTONIO,37316.0,Advanced Driver,10
2025-12-29,San Antonio,,Lead,9
2025-12-29,san antonio,46736.0,Driver,9
2025-12-29,San Antonio,,Site Associate,2
2025-12-29,SAN ANTONIO,78698.0,Mapper,7
2025-12-29,San Antonio,31171.0,Site Associate,3
2025-12-29,San Antonio,31171.0,Site Associate,3
2025-12-29,SAN ANTONIO,97734.0,Driver,10
2025-12-29,San Antonio,,Site Associate,6
2025-12-29,San Antonio,45076.0,Site Associate,4
2025-12-29,San Antonio,45076.0,Site Associate,4
2025-12-29,san antonio,28873.0,Lead,4
2025-12-29,SAN ANTONIO,23751.0,Mapper,10
2025-12-29,San Antonio,45895.0,Advanced Driver,4
2025-12-29,San Antonio,45895.0,Advanced Driver,4
2025-12-29,San Antonio,26937.0,Advanced Driver,7
2025-12-29,SAN ANTONIO,31329.0,Advanced Driver,9
2025-12-29,San Antonio,16314.0,Mapper,10
2025-12-29,San Antonio,16314.0,Mapper,10
2025-12-29,SAN ANTONIO,61303.0,Mapper,2
2025-12-29,San Antonio,65622.0,Advanced Driver,7
2025-12-29,San Antonio,,Driver,10
2025-12-29,San Antonio,20500.0,Lead,5
2025-12-29,San Antonio,20500.0,Lead,5
2025-12-29,NEW ORLEANS,85860.0,Advanced Driver,6
2025-12-29,new orleans,97701.0,Mapper,9
2025-12-29,new orleans,60268.0,Advanced Driver,8
2025-12-29,New Orleans,35031.0,Advanced Site Associate,8
2025-12-29,New Orleans,35031.0,Advanced Site Associate,8
2025-12-29,New Orleans,,Lead,10
2025-12-29,New Orleans,,Site Associate,9
2025-12-29,new orleans,50848.0,Advanced Site Associate,6
2025-12-29,New Orleans,11063.0,Lead,5
2025-12-29,New Orleans,11063.0,Lead,5
2025-12-29,New Orleans,,Driver,8
2025-12-29,New Orleans,,Driver,5
2025-12-29,NEW ORLEANS,88202.0,Driver,9
2025-12-29,NEW ORLEANS,35906.0,Advanced Driver,10
2025-12-29,new orleans,50553.0,Lead,8
2025-12-29,New Orleans,72004.0,Advanced Driver,6
2025-12-29,New Orleans,14809.0,Site Associate,6
2025-12-29,NEW ORLEANS,96691.0,Site Associate,9
2025-12-29,NEW ORLEANS,62397.0,Lead,3
2025-12-29,NEW ORLEANS,90393.0,Advanced Site Associate,5
2025-12-29,new orleans,52550.0,Driver,9
2025-12-29,New Orleans,82683.0,Driver,8
2025-12-29,New Orleans,82683.0,Driver,8
2025-12-30,Los Angeles,51660.0,Advanced Site Associate,3
2025-12-30,Los Angeles,51660.0,Advanced Site Associate,3
2025-12-30,Los Angeles,,Mapper,3
2025-12-30,Los Angeles,,Advanced Driver,6
2025-12-30,los angeles,59208.0,Advanced Driver,6
2025-12-30,Los Angeles,,Advanced Site Associate,3
2025-12-30,LOS ANGELES,23243.0,Driver,2
2025-12-30,Los Angeles,,Advanced Site Associate,7
2025-12-30,Los Angeles,,Advanced Driver,4
2025-12-30,Los Angeles,96518.0,Mapper,7
2025-12-30,Los Angeles,,Advanced Driver,3
2025-12-30,Los Angeles,85913.0,Lead,5
2025-12-30,Los Angeles,12985.0,Advanced Site Associate,2
2025-12-30,Los Angeles,45378.0,Lead,3
2025-12-30,Los Angeles,45378.0,Lead,3
2025-12-30,Los Angeles,77831.0,Advanced Driver,6
2025-12-30,Los Angeles,77831.0,Advanced Driver,6
2025-12-30,los angeles,27162.0,Advanced Site Associate,6
2025-12-30,Los Angeles,68467.0,Site Associate,3
2025-12-30,Los Angeles,68467.0,Site Associate,3
2025-12-30,los angeles,47045.0,Driver,3
2025-12-30,Los Angeles,,Site Associate,6
2025-12-30,los angeles,99499.0,Site Associate,6
2025-12-30,Los Angeles,11244.0,Site Associate,10
2025-12-30,Los Angeles,,Advanced Site Associate,7
2025-12-30,Los Angeles,32099.0,Mapper,4
2025-12-30,Los Angeles,32099.0,Mapper,4
2025-12-30,Los Angeles,,Site Associate,6
2025-12-30,Los Angeles,97938.0,Mapper,9
2025-12-30,Los Angeles,97938.0,Mapper,9
2025-12-30,Los Angeles,,Lead,3
2025-12-30,SAN FRANCISCO,65298.0,Advanced Site Associate,4
2025-12-30,SAN FRANCISCO,65851.0,Site Associate,4
2025-12-30,san francisco,83530.0,Advanced Driver,7
2025-12-30,SAN FRANCISCO,83583.0,Site Associate,9
2025-12-30,San Francisco,62186.0,Lead,4
2025-12-30,san francisco,84994.0,Advanced Driver,8
2025-12-30,San Francisco,,Driver,9
2025-12-30,San Francisco,54362.0,Driver,7
2025-12-30,San Francisco,55614.0,Lead,10
2025-12-30,san francisco,23342.0,Mapper,8
2025-12-30,San Francisco,11296.0,Site Associate,4
2025-12-30,SAN FRANCISCO,15822.0,Driver,4
2025-12-30,SAN FRANCISCO,39795.0,Site Associate,3
2025-12-30,SAN FRANCISCO,19657.0,Site Associate,8
2025-12-30,San Francisco,,Site Associate,5
2025-12-30,San Francisco,,Advanced Site Associate,7
2025-12-30,San Francisco,,Mapper,2
2025-12-30,SAN FRANCISCO,22915.0,Mapper,6
2025-12-30,SAN FRANCISCO,46384.0,Advanced Site Associate,9
2025-12-30,San Francisco,42823.0,Advanced Driver,4
2025-12-30,San Francisco,,Advanced Driver,2
2025-12-30,San Francisco,85387.0,Advanced Driver,9
2025-12-30,San Francisco,85387.0,Advanced Driver,9
2025-12-30,San Francisco,60299.0,Lead,6
2025-12-30,San Francisco,94100.0,Driver,9
2025-12-30,Phoenix,,Driver,5
2025-12-30,phoenix,23948.0,Mapper,6
2025-12-30,Phoenix,,Advanced Driver,5
2025-12-30,Phoenix,17439.0,Advanced Site Associate,4
2025-12-30,Phoenix,17439.0,Advanced Site Associate,4
2025-12-30,Phoenix,29458.0,Site Associate,2
2025-12-30,Phoenix,29458.0,Site Associate,2
2025-12-30,Phoenix,58290.0,Driver,6
2025-12-30,Phoenix,40939.0,Driver,10
2025-12-30,Phoenix,40939.0,Driver,10
2025-12-30,Phoenix,58680.0,Mapper,5
2025-12-30,Phoenix,58680.0,Mapper,5
2025-12-30,Phoenix,,Site Associate,4
2025-12-30,Phoenix,61822.0,Lead,3
2025-12-30,Phoenix,17047.0,Advanced Driver,6
2025-12-30,PHOENIX,25972.0,Lead,7
2025-12-30,Phoenix,53925.0,Lead,2
2025-12-30,phoenix,74022.0,Advanced Driver,8
2025-12-30,Phoenix,27908.0,Advanced Site Associate,3
2025-12-30,Phoenix,,Advanced Driver,4
2025-12-30,Phoenix,,Driver,2
2025-12-30,phoenix,13748.0,Advanced Driver,9
2025-12-30,phoenix,88411.0,Site Associate,9
2025-12-30,Phoenix,86857.0,Advanced Driver,5
2025-12-30,Phoenix,86857.0,Advanced Driver,5
2025-12-30,Phoenix,,Advanced Site Associate,6
2025-12-30,phoenix,97766.0,Mapper,3
2025-12-30,Phoenix,,Driver,5
2025-12-30,Denver,,Advanced Site Associate,6
2025-12-30,Denver,59963.0,Lead,7
2025-12-30,Denver,59963.0,Lead,7
2025-12-30,Denver,65974.0,Lead,10
2025-12-30,Denver,65974.0,Lead,10
2025-12-30,Denver,40626.0,Advanced Driver,10
2025-12-30,Denver,40626.0,Advanced Driver,10
2025-12-30,denver,68025.0,Lead,5
2025-12-30,Denver,69256.0,Advanced Site Associate,5
2025-12-30,Denver,69256.0,Advanced Site Associate,5
2025-12-30,Denver,42861.0,Advanced Driver,7
2025-12-30,DENVER,30471.0,Site Associate,4
2025-12-30,Denver,28607.0,Mapper,10
2025-12-30,Denver,28607.0,Mapper,10
2025-12-30,Denver,12214.0,Mapper,6
2025-12-30,Denver,12214.0,Mapper,6
2025-12-30,DENVER,14844.0,Mapper,10
2025-12-30,denver,49622.0,Site Associate,4
2025-12-30,DENVER,30194.0,Site Associate,4
2025-12-30,Denver,14785.0,Site Associate,4
2025-12-30,Denver,14785.0,Site Associate,4
2025-12-30,DENVER,41876.0,Advanced Driver,3
2025-12-30,denver,92637.0,Mapper,8
2025-12-30,DENVER,82816.0,Advanced Driver,6
2025-12-30,Denver,27170.0,Driver,5
2025-12-30,Denver,56776.0,Advanced Driver,10
2025-12-30,DENVER,22672.0,Mapper,5
2025-12-30,Denver,95269.0,Advanced Site Associate,10
2025-12-30,Denver,95269.0,Advanced Site Associate,10
2025-12-30,DENVER,10890.0,Advanced Site Associate,9
2025-12-30,Manhattan,95865.0,Lead,10
2025-12-30,Manhattan,,Mapper,3
2025-12-30,Manhattan,,Mapper,7
2025-12-30,Manhattan,78054.0,Mapper,3
2025-12-30,Manhattan,88913.0,Driver,2
2025-12-30,Manhattan,,Advanced Driver,6
2025-12-30,MANHATTAN,96562.0,Mapper,8
2025-12-30,Manhattan,75096.0,Advanced Driver,8
2025-12-30,MANHATTAN,48197.0,Lead,6
2025-12-30,Manhattan,32793.0,Advanced Site Associate,10
2025-12-30,MANHATTAN,35687.0,Mapper,7
2025-12-30,MANHATTAN,80192.0,Advanced Driver,9
2025-12-30,Manhattan,,Mapper,6
2025-12-30,Manhattan,36761.0,Mapper,6
2025-12-30,Manhattan,31586.0,Driver,10
2025-12-30,Manhattan,31586.0,Driver,10
2025-12-30,Manhattan,,Site Associate,8
2025-12-30,Manhattan,66351.0,Advanced Driver,2
2025-12-30,manhattan,91962.0,Driver,8
2025-12-30,Portland,11806.0,Site Associate,6
2025-12-30,Portland,11806.0,Site Associate,6
2025-12-30,Portland,95307.0,Mapper,9
2025-12-30,Portland,95307.0,Mapper,9
2025-12-30,Portland,31457.0,Driver,9
2025-12-30,Portland,31457.0,Driver,9
2025-12-30,portland,32172.0,Advanced Site Associate,9
2025-12-30,Portland,11514.0,Driver,10
2025-12-30,Portland,11514.0,Driver,10
2025-12-30,Portland,47582.0,Site Associate,8
2025-12-30,Portland,,Site Associate,10
2025-12-30,portland,50946.0,Mapper,8
2025-12-30,Portland,,Driver,5
2025-12-30,Portland,23105.0,Advanced Site Associate,3
2025-12-30,PORTLAND,69274.0,Site Associate,6
2025-12-30,Portland,,Driver,7
2025-12-30,portland,26321.0,Lead,4
2025-12-30,PORTLAND,25100.0,Mapper,3
2025-12-30,Portland,46356.0,Site Associate,7
2025-12-30,Portland,,Driver,7
2025-12-30,Portland,61335.0,Driver,5
2025-12-30,Portland,,Lead,3
2025-12-30,PORTLAND,77781.0,Driver,7
2025-12-30,portland,54164.0,Lead,8
2025-12-30,Portland,39370.0,Lead,6
2025-12-30,Portland,39370.0,Lead,6
2025-12-30,portland,35156.0,Site Associate,9
2025-12-30,Portland,,Site Associate,10
2025-12-30,Portland,15639.0,Mapper,5
2025-12-30,Portland,15639.0,Mapper,5
2025-12-30,Portland,,Site Associate,3
2025-12-30,portland,81899.0,Advanced Site Associate,3
2025-12-30,Portland,54354.0,Advanced Driver,8
2025-12-30,Portland,66101.0,Advanced Site Associate,4
2025-12-30,Portland,66101.0,Advanced Site Associate,4
2025-12-30,San Diego,24269.0,Advanced Driver,10
2025-12-30,San Diego,24269.0,Advanced Driver,10
2025-12-30,San Diego,20475.0,Site Associate,9
2025-12-30,San Diego,20475.0,Site Associate,9
2025-12-30,san diego,14937.0,Site Associate,6
2025-12-30,san diego,12346.0,Advanced Site Associate,7
2025-12-30,SAN DIEGO,63832.0,Advanced Site Associate,5
2025-12-30,San Diego,90056.0,Advanced Site Associate,10
2025-12-30,san diego,60431.0,Site Associate,4
2025-12-30,san diego,69715.0,Mapper,9
2025-12-30,san diego,92864.0,Driver,10
2025-12-30,San Diego,10784.0,Advanced Site Associate,2
2025-12-30,San Diego,,Lead,10
2025-12-30,San Diego,27653.0,Lead,2
2025-12-30,San Diego,27653.0,Lead,2
2025-12-30,San Diego,46929.0,Site Associate,10
2025-12-30,San Diego,,Lead,9
2025-12-30,San Diego,78870.0,Lead,10
2025-12-30,San Diego,58533.0,Mapper,7
2025-12-30,San Diego,58533.0,Mapper,7
2025-12-30,San Diego,36774.0,Advanced Driver,4
2025-12-30,Chicago,55580.0,Advanced Site Associate,9
2025-12-30,CHICAGO,27050.0,Driver,4
2025-12-30,CHICAGO,19477.0,Lead,4
2025-12-30,CHICAGO,89454.0,Advanced Site Associate,3
2025-12-30,Chicago,,Driver,2
2025-12-30,CHICAGO,55971.0,Mapper,9
2025-12-30,Chicago,,Driver,6
2025-12-30,CHICAGO,34000.0,Advanced Site Associate,5
2025-12-30,chicago,35450.0,Site Associate,6
2025-12-30,Chicago,84153.0,Site Associate,5
2025-12-30,Chicago,84153.0,Site Associate,5
2025-12-30,Chicago,33228.0,Driver,2
2025-12-30,Chicago,58347.0,Driver,8
2025-12-30,Chicago,58347.0,Driver,8
2025-12-30,Chicago,15638.0,Mapper,3
2025-12-30,chicago,21795.0,Lead,10
2025-12-30,Chicago,41348.0,Driver,4
2025-12-30,Chicago,57835.0,Driver,3
2025-12-30,chicago,43737.0,Lead,3
2025-12-30,CHICAGO,87299.0,Lead,3
2025-12-30,Chicago,94464.0,Site Associate,2
2025-12-30,Chicago,94464.0,Site Associate,2
